"_id",comment_desc,comment_num,comment_user,hotel_address,hotel_id,hotel_name,hotel_place
5ca5ba850dbcab3c6817268e,|魔都装逼打卡系列|之上海·外滩W酒店📍坐标：旅顺路66号（白玉兰广场旁）不得不说W的细节处理真的很不错房间里有“一双筷子，一个小笼包”的装饰摆设，很浓郁的中国风胶囊咖啡机是可以免费使用的洗漱用具很精致的摆放在洗手池半边的抽屉盒里客房服务也是很贴心因为天气原因，我们并没有去W层的泳池看了眼房间内的介绍册，有一页专门介绍了关于宠物的服务。其实可以带小宠物真的就已经是很贴心了…所以，就一句话“贵，有贵的道理”收起评论,2350,Aklmtt_D,地址:旅顺路66 (近国际客运地铁站),76998662,上海外滩W酒店,北外滩，距离国际客运中心地铁站205m
5ca5ba850dbcab3c6817268f,WHotel以时尚、音乐、设计与流行文化等创新风格，令人印象深刻，对追逐潮流与惊喜的你我，有着魔幻的吸引力！身为上海人，我能确定的告诉你，W带来的体验，简直把魔都的魅力发挥到淋漓极致。从进入酒店大堂的瞬间，五官都有全新的体验。香气弥漫着淡淡的朝气，远离烦嚣，让你回到松弛状态；有别于一般豪华型酒店，W善于用设计和颜色表达，强烈的色彩对比，鲜艳独特的霓虹灯，悬挂在升降机旁，一股劲儿冲击眼球；加上火辣辣的背景音乐，手脚都不经意的跟随着，简直就是为夜店预热￼[游泳池][早餐]传说中的W网红露天泳池，若你没到此一游，请别让人知道你来过上海￼必须配搭上豪华的套房自助早餐，坐在泳池旁边的露天位置，外滩美景一览无遗，这才是朝气勃勃的开始。下午品尝咖啡甜点，也是同样怡情PS：良心话，早餐食材新鲜，味道水准俱佳，咖啡特别推荐，我每天都会带一杯出门。（若喜欢中式早点，还是建议出外用餐）[房间景观]外滩景观奇幻套房，房间92平，开放式浴室，连接着kingsize大床，以三面镜子相间，浪漫又温馨；泡泡浴缸也能看到外滩夜景，红酒+泡泡浴+外滩夜景=完美房间设计富动感，床上还放了一颗特大号小笼包抱枕，一双特大号筷子抱枕，既调皮又不失时尚感！入住当天W很贴心，赠与香槟欢迎，不贵于价值，乃贵于心意。[房间设施]一室一厅以木质趟门相间，趟开室厅合一即可开趴。主卧正对上海外滩景观，躺在床上就能观景，早上醒来看日出，晚上睡前看美景，着实写意。[服务]酒廊、露天酒吧，情侣或朋友聚会各精彩。酒保也是训练有素，服务细致周到。酒店大堂商店，售卖W在世界各地专门搜罗的时尚商品，风格独特有个性，时尚达人必备。总结：Whotel，2019mustgo！收起评论,2350,品味Fun,地址:旅顺路66 (近国际客运地铁站),76998662,上海外滩W酒店,北外滩，距离国际客运中心地铁站205m
5ca5ba850dbcab3c68172690,最后一天假期，约了朋友买衣服，路过这家店，看着很豪华就想进去看看喝杯咖啡。Ｗ酒店坐落在外滩，店内不是用精致、高大上能形容的，他前卫，时尚，奢华，据说房间都是超豪华。因为没有预约，所以没能在时尚的区域喝咖啡，不过在酒吧区域也不错，能看到黄浦江全景，欣赏对岸东方明珠塔及其他建筑的壮丽风景。点了咖啡甜点，心思全不在吃喝上，时尚的装修风格及色彩斑斓的摆设很是养眼，基本上都是外国朋友，有驻唱。下次一定要预约咖啡厅。收起评论,2350,丶家住海边,地址:旅顺路66 (近国际客运地铁站),76998662,上海外滩W酒店,北外滩，距离国际客运中心地铁站205m
5ca5ba850dbcab3c68172691,一个下午茶吃了三个小时我简直以为我们吃了一个finedine回国第一顿就是来这里拔草网红门口很不起眼晚上W会发光好看一点下午茶不是正儿八经的桌子而是类似大堂咖啡吧的地方本以为有靠窗的没想到都是包间两个人598的价格也是不便宜就不一个个点评了因为真的不是很好吃但是来这里主要是拍照的谁在乎吃什么呢咖啡味道也很淡点心只记得那个装在碗里的鹅肝最顶上是山楂冻（我们猜了半天大概是这个味道非常迷蜜汁尴尬个人最喜欢装在杯子里的意式草莓冻总结一句甜的比咸的好吃总得而言就是大众网红店正常心去看吧服务也没有感受到特别的收起评论,2350,吃成一道闪电亮瞎这个世界,地址:旅顺路66 (近国际客运地铁站),76998662,上海外滩W酒店,北外滩，距离国际客运中心地铁站205m
5ca5ba850dbcab3c68172692,周年，放肆野，这是我最野的衣服了感觉就像进了丛林的舞会，DJ打碟太high难得被朋友们拉出去小蹦一会，心情极好天真无邪vs野表情谢谢小姐姐给我手上画了刀叉🍴和我像不像好了，洗洗睡了，大家晚安收起评论,2350,鱼菲,地址:旅顺路66 (近国际客运地铁站),76998662,上海外滩W酒店,北外滩，距离国际客运中心地铁站205m
5ca5ba850dbcab3c68172693,今年公司年会选择在w酒店三楼风尚厅举行，赠送了更衣室、软饮料、啤酒等等畅饮，一桌8000元费用，整体比较满意。设施方面，整体都比较新，唯一感觉就是灯光一般，我们自己租了灯光，但是还是不能和喜来登大conferenceroom的灯光比。服务比较好，包括入场前的立式吧台，后面上菜的节奏掌控等等，美中不足的是起菜后需要自己去后面吧台拿饮料或水，桌子上是没有的。菜色比我预期是好很多的，本来以为w酒店毕竟是网红酒店，菜色上噱头可能会大于口味，但整体来说还是蛮认真的。整个公司团队都非常期待，辛苦了一年，其实能来到w酒店对大部分伙伴来讲已经非常开心了，度过了非常有意义的一晚，希望明年来w酒店最大的厅收起评论,2350,马尔莎,地址:旅顺路66 (近国际客运地铁站),76998662,上海外滩W酒店,北外滩，距离国际客运中心地铁站205m
5ca5ba850dbcab3c68172694,如果他一定要红的话，那应该就是靠着商场的酒店，感觉是和白玉兰广场配套的。还是比较方便的。但是位置已经很偏了。夹缝中求生存啊。找了一个视野比较好的，看到了东方明珠的地方。实际上滨江线都看不到。……要么就在房间里面远眺。所以简直就是一个忽悠人的……哎呀，那些网红大，他们也不知道怎么拍的照片。所以这就是网红见光死。但我相信，它的时尚度还是有很多年轻人喜欢的一路上看过去全是年龄不超过30岁的小朋友们去入住嘛…这是有钱人家的小孩扎堆嘛收起评论,2350,QUEEN&KING'S2016best_371,地址:旅顺路66 (近国际客运地铁站),76998662,上海外滩W酒店,北外滩，距离国际客运中心地铁站205m
5ca5ba850dbcab3c68172695,外滩W酒店，一次难忘的奇幻之旅！一进酒店即可看到纵跨四层楼的悬挂灯饰，上海马路、建筑名，被做成名字吊牌悬挂在空中，彰显魔都的历史和奇幻。豌豆型的客房使用环形巨幅玻璃，窗外江景宛若一幅画卷，尽收眼底。一双筷子搭配一个小笼包抱枕的寝具非常可爱。这里提示一下：情境灯光是可以切换四种颜色的，个人最喜欢蓝色基调，简直美到炸裂。相比夜间的光怪陆离，清晨的Wet泳池和池畔餐馆，在冬日暖阳下绽放着温润的柔情，这种反差，或许正是W酒店的最大魅力之所在。PS酒店旁边就是白玉兰广场，吃了一顿点都德，不能更惬意收起评论,2350,Susan爱大海,地址:旅顺路66 (近国际客运地铁站),76998662,上海外滩W酒店,北外滩，距离国际客运中心地铁站205m
5ca5ba850dbcab3c68172696,上海外滩W酒位于沪上黄金地段的北外滩黄浦江畔，俯瞰宽阔瑰丽的黄浦江景与浦西的繁华都市景色。徒步即可到达外滩万国建筑群，驱车5-10分钟即可达到各大著名地标，如城隍庙、人民广场、南京路步行街、新天地、浦东陆家嘴等。[房间设施]酒店拥有374间舒适精美的客房（从奇妙客房到顶级惊喜套房），闲暇之时，向外眺望壮阔的黄浦江全景，赏景怡情，然后回到室内领略从旧上海时代元素中汲取灵感打造的现代装潢。可一边通过高速上网接入和最新客房内娱乐设施与外界保持连接，一边品味来自W迷你吧的美味饮品。夜色时分，躺入W特色睡床为身体补充能量，提供Bliss®六件套卫浴用品…⚠️划重点：提供W宠物床[wifi]通过喜达屋网站、手机网站和SPG俱乐部应用程序预订时，SPG俱乐部会员可享受免费上网。会员礼遇视会员等级而异。有线高速上网接入，无线高速上网接入[餐厅]WET®泳池酒吧提供口感纯正的鸡尾酒，并品尝融入现代风味的简餐及风味小吃。标帜餐厅极具纽约市小酒馆的现代风格，展现了上海欣欣向荣的贸易景象和传统。艳汁酒吧粤菜艳中餐厅创新改良、简单精致的粤式美食。WOOBAR酒吧开怀畅饮、品尝小吃[停车]Wheels(SM)停车服务[房间景观]外滩，黄浦江，陆家嘴天际线[位置交通]上海市虹口区旅顺路66号。距地铁12号线国际客运中心站约200米。[服务]提供擦鞋服务24小时安保服务100%无烟客房与设施行李员保险箱行李寄存快捷退房服务洗衣/代客洗衣服务儿童看护服务[游泳池]WET®泳池FIT健身馆AWAY®水疗中心私人教练按摩护理收起评论,2350,就是一次货,地址:旅顺路66 (近国际客运地铁站),76998662,上海外滩W酒店,北外滩，距离国际客运中心地铁站205m
5ca5ba850dbcab3c68172697,📍外滩W酒店每个城市W都会融合当地特色，这个酒店就是以流光“异”彩为设计理念，上海精神与西方文化不期而遇，适合年轻人拍照打卡。下午茶比丽思卡尔顿的好吃太多啦，适合两个闺蜜哟！而且包饮料🍹茶水可以续杯总体摆盘都很好看，有甜有咸，款式搭配独特。有一个马卡龙打破传统，夹心是熏牛肉，口感是先咸后甜，很独特！收起评论,2350,pjm小猫咪,地址:旅顺路66 (近国际客运地铁站),76998662,上海外滩W酒店,北外滩，距离国际客运中心地铁站205m
